time,flux
0.0,1.0006094341595089
0.001388888888888889,0.997920031787519
0.002777777777777778,1.0015009023916128
0.004166666666666667,1.0018811294327825
0.005555555555555556,0.9960979296226923
0.006944444444444445,0.9973956409862753
0.008333333333333333,1.0002556808063345
0.009722222222222222,0.9993675148153128
0.011111111111111112,0.9999663976849914
0.0125,0.9982939121448529
0.01388888888888889,1.0017587959497256
0.015277777777777779,1.0015555838708579
0.016666666666666666,1.0001320613951223
0.018055555555555557,1.002254482413936
0.019444444444444445,1.000935018684504
0.020833333333333336,0.9982814150742335
0.022222222222222223,1.000737501568165
0.02361111111111111,0.998082234798342
0.025,1.0017569006026146
0.02638888888888889,0.9999001481780275
0.02777777777777778,0.9996302752729095
0.029166666666666667,0.9986381409111921
0.030555555555555558,1.002445082677348
0.03194444444444445,0.9996909410358624
0.03333333333333333,0.9991433443556738
0.034722222222222224,0.9992957328990235
0.036111111111111115,1.0010646183711067
0.0375,1.0007308881287282
0.03888888888888889,1.000825465223192
0.04027777777777778,1.0008616420060157
0.04166666666666667,1.0042832952017409
0.043055555555555555,0.9991871699672308
0.044444444444444446,0.998975514541857
0.04583333333333334,0.9983724545435042
0.04722222222222222,1.001231958845151
0.04861111111111111,1.0022579445854418
0.05,0.9997721050846903
0.051388888888888894,0.998319687046075
0.05277777777777778,0.9983510375686175
0.05416666666666667,1.0013011855756495
0.05555555555555556,1.001486508342407
0.05694444444444444,1.0010863085366104
0.058333333333333334,0.9986689805854226
0.059722222222222225,1.0004643226461334
0.061111111111111116,1.0002333716182814
0.0625,1.000437377193458
0.0638888888888889,1.0017428575558964
0.06527777777777778,1.0004471910975494
0.06666666666666667,1.0013578271261439
0.06805555555555556,1.0001351581389777
0.06944444444444445,1.00057823879738
0.07222222222222223,1.0012625764516772
0.07361111111111111,0.9970856883602887
0.075,0.9993606575672854
0.0763888888888889,0.9990592546914144
0.07777777777777778,0.9987222443035133
0.07916666666666666,0.9994497154975467
0.08055555555555556,1.0029898826224688
0.08194444444444444,0.9982683377686136
0.08333333333333334,1.001936556709183
0.08472222222222223,0.9966342604567684
0.08611111111111111,0.9993302299400284
0.08750000000000001,1.00032550613021
0.08888888888888889,1.0011724446627186
0.09027777777777778,1.0014224531595857
0.09166666666666667,1.0015866944704
0.09305555555555556,0.9993025498555032
0.09444444444444444,0.9990752964146709
0.09583333333333334,1.0017159517625143
0.09722222222222222,0.9996173913502368
0.09861111111111112,0.9974486273533242
0.1,0.9977334255719931
0.10138888888888889,0.9981610954279968
0.10277777777777779,1.0009943214881076
0.10416666666666667,1.0002848514721412
0.10555555555555556,1.0013809707081356
0.10694444444444445,0.9991454947073269
0.10833333333333334,1.0003170793821534
0.10972222222222222,1.0012511807879347
0.11111111111111112,0.9993813069205595
0.1125,1.0009135504751148
0.11388888888888889,0.9986761481178666
0.11527777777777778,0.9992738923068698
0.11666666666666667,0.9992365242120034
0.11805555555555557,0.9976083207088219
0.11944444444444445,1.000973944961571
0.12083333333333333,0.9990611953195946
0.12222222222222223,1.0000249882374554
0.12361111111111112,1.000961493317812
0.125,1.00089306235206
0.12638888888888888,1.0013307702179455
